"","ensembl_gene_id","chromosome_name","start_position","end_position","rank","exon_chrom_start","exon_chrom_end","strand","relative_start_position","relative_end_position","relative_exon_chrom_start","relative_exon_chrom_end","species"
"112462","WBGene00015705","V",7686350,7688228,1,7686350,7686547,1,1850495,1852373,1850495,1850692,"cele"
"112463","WBGene00015705","V",7686350,7688228,2,7686725,7686890,1,1850495,1852373,1850870,1851035,"cele"
"112464","WBGene00015705","V",7686350,7688228,3,7686979,7687259,1,1850495,1852373,1851124,1851404,"cele"
"112465","WBGene00015705","V",7686350,7688228,4,7687318,7687403,1,1850495,1852373,1851463,1851548,"cele"
"112466","WBGene00015705","V",7686350,7688228,5,7687451,7687657,1,1850495,1852373,1851596,1851802,"cele"
"112467","WBGene00015705","V",7686350,7688228,6,7687704,7687810,1,1850495,1852373,1851849,1851955,"cele"
"112468","WBGene00015705","V",7686350,7688228,7,7687897,7688228,1,1850495,1852373,1852042,1852373,"cele"
"112469","WBGene00015705","V",7686350,7688228,1,7686382,7686547,1,1850495,1852373,1850527,1850692,"cele"
"112470","WBGene00015705","V",7686350,7688228,3,7686979,7687118,1,1850495,1852373,1851124,1851263,"cele"
"112471","WBGene00015705","V",7686350,7688228,4,7687166,7687259,1,1850495,1852373,1851311,1851404,"cele"
"112472","WBGene00015705","V",7686350,7688228,5,7687318,7687403,1,1850495,1852373,1851463,1851548,"cele"
"112473","WBGene00015705","V",7686350,7688228,6,7687451,7687657,1,1850495,1852373,1851596,1851802,"cele"
"112474","WBGene00015705","V",7686350,7688228,7,7687704,7687810,1,1850495,1852373,1851849,1851955,"cele"
"112475","WBGene00015705","V",7686350,7688228,8,7687897,7688159,1,1850495,1852373,1852042,1852304,"cele"
"112476","WBGene00015705","V",7686350,7688228,2,7686979,7687118,1,1850495,1852373,1851124,1851263,"cele"
"112477","WBGene00015705","V",7686350,7688228,3,7687166,7687259,1,1850495,1852373,1851311,1851404,"cele"
"112478","WBGene00015705","V",7686350,7688228,7,7687897,7688159,1,1850495,1852373,1852042,1852304,"cele"
"112479","WBGene00015705","V",7686350,7688228,1,7686724,7686890,1,1850495,1852373,1850869,1851035,"cele"
"112480","WBGene00015706","V",7676204,7676965,1,7676204,7676589,1,1840349,1841110,1840349,1840734,"cele"
"112481","WBGene00015706","V",7676204,7676965,2,7676648,7676965,1,1840349,1841110,1840793,1841110,"cele"
"112482","WBGene00015707","V",7672112,7673253,1,7672112,7672860,1,1836257,1837398,1836257,1837005,"cele"
"112483","WBGene00015707","V",7672112,7673253,2,7672912,7673253,1,1836257,1837398,1837057,1837398,"cele"
"112484","WBGene00015708","V",7668240,7669000,1,7668240,7668538,1,1832385,1833145,1832385,1832683,"cele"
"112485","WBGene00015708","V",7668240,7669000,2,7668593,7668746,1,1832385,1833145,1832738,1832891,"cele"
"112486","WBGene00015708","V",7668240,7669000,3,7668800,7669000,1,1832385,1833145,1832945,1833145,"cele"
"112487","WBGene00015709","V",7679314,7681615,1,7681352,7681615,-1,1843459,1845760,1845497,1845760,"cele"
"112488","WBGene00015709","V",7679314,7681615,2,7680831,7681246,-1,1843459,1845760,1844976,1845391,"cele"
"112489","WBGene00015709","V",7679314,7681615,3,7680337,7680530,-1,1843459,1845760,1844482,1844675,"cele"
"112490","WBGene00015709","V",7679314,7681615,4,7679912,7680281,-1,1843459,1845760,1844057,1844426,"cele"
"112491","WBGene00015709","V",7679314,7681615,5,7679314,7679816,-1,1843459,1845760,1843459,1843961,"cele"
"112492","WBGene00015710","V",7688237,7689988,1,7689740,7689988,-1,1852382,1854133,1853885,1854133,"cele"
"112493","WBGene00015710","V",7688237,7689988,2,7689518,7689691,-1,1852382,1854133,1853663,1853836,"cele"
"112494","WBGene00015710","V",7688237,7689988,3,7688943,7689260,-1,1852382,1854133,1853088,1853405,"cele"
"112495","WBGene00015710","V",7688237,7689988,4,7688237,7688667,-1,1852382,1854133,1852382,1852812,"cele"
"112496","WBGene00015711","V",7692071,7693488,1,7693267,7693488,-1,1856216,1857633,1857412,1857633,"cele"
"112497","WBGene00015711","V",7692071,7693488,2,7693041,7693214,-1,1856216,1857633,1857186,1857359,"cele"
"112498","WBGene00015711","V",7692071,7693488,3,7692461,7692817,-1,1856216,1857633,1856606,1856962,"cele"
"112499","WBGene00015711","V",7692071,7693488,4,7692071,7692411,-1,1856216,1857633,1856216,1856556,"cele"
"112500","WBGene00015712","V",7681820,7683957,1,7683851,7683957,-1,1845965,1848102,1847996,1848102,"cele"
"112501","WBGene00015712","V",7681820,7683957,2,7683649,7683803,-1,1845965,1848102,1847794,1847948,"cele"
"112502","WBGene00015712","V",7681820,7683957,3,7682775,7683184,-1,1845965,1848102,1846920,1847329,"cele"
"112503","WBGene00015712","V",7681820,7683957,4,7682506,7682721,-1,1845965,1848102,1846651,1846866,"cele"
"112504","WBGene00015712","V",7681820,7683957,5,7681820,7682073,-1,1845965,1848102,1845965,1846218,"cele"
"112544","WBGene00015718","V",7289027,7291831,1,7289027,7289137,1,1453172,1455976,1453172,1453282,"cele"
"112545","WBGene00015718","V",7289027,7291831,2,7289329,7289657,1,1453172,1455976,1453474,1453802,"cele"
"112546","WBGene00015718","V",7289027,7291831,3,7289706,7289846,1,1453172,1455976,1453851,1453991,"cele"
"112547","WBGene00015718","V",7289027,7291831,4,7290021,7290126,1,1453172,1455976,1454166,1454271,"cele"
"112548","WBGene00015718","V",7289027,7291831,5,7290180,7290292,1,1453172,1455976,1454325,1454437,"cele"
"112549","WBGene00015718","V",7289027,7291831,6,7290338,7290416,1,1453172,1455976,1454483,1454561,"cele"
"112550","WBGene00015718","V",7289027,7291831,7,7290462,7290593,1,1453172,1455976,1454607,1454738,"cele"
"112551","WBGene00015718","V",7289027,7291831,8,7290638,7290850,1,1453172,1455976,1454783,1454995,"cele"
"112552","WBGene00015718","V",7289027,7291831,9,7290902,7291036,1,1453172,1455976,1455047,1455181,"cele"
"112553","WBGene00015718","V",7289027,7291831,10,7291418,7291831,1,1453172,1455976,1455563,1455976,"cele"
"112554","WBGene00015720","V",7282337,7284667,1,7282337,7282501,1,1446482,1448812,1446482,1446646,"cele"
"112555","WBGene00015720","V",7282337,7284667,2,7282562,7282715,1,1446482,1448812,1446707,1446860,"cele"
"112556","WBGene00015720","V",7282337,7284667,3,7282842,7283057,1,1446482,1448812,1446987,1447202,"cele"
"112557","WBGene00015720","V",7282337,7284667,4,7283233,7283353,1,1446482,1448812,1447378,1447498,"cele"
"112558","WBGene00015720","V",7282337,7284667,5,7283399,7283500,1,1446482,1448812,1447544,1447645,"cele"
"112559","WBGene00015720","V",7282337,7284667,6,7283544,7283652,1,1446482,1448812,1447689,1447797,"cele"
"112560","WBGene00015720","V",7282337,7284667,7,7284246,7284382,1,1446482,1448812,1448391,1448527,"cele"
"112561","WBGene00015720","V",7282337,7284667,8,7284447,7284667,1,1446482,1448812,1448592,1448812,"cele"
"112562","WBGene00015721","V",7279310,7280530,1,7279390,7279619,1,1443455,1444675,1443535,1443764,"cele"
"112563","WBGene00015721","V",7279310,7280530,2,7279666,7279785,1,1443455,1444675,1443811,1443930,"cele"
"112564","WBGene00015721","V",7279310,7280530,3,7279827,7279898,1,1443455,1444675,1443972,1444043,"cele"
"112565","WBGene00015721","V",7279310,7280530,4,7279951,7280092,1,1443455,1444675,1444096,1444237,"cele"
"112566","WBGene00015721","V",7279310,7280530,5,7280135,7280530,1,1443455,1444675,1444280,1444675,"cele"
"112567","WBGene00015721","V",7279310,7280530,1,7279310,7279619,1,1443455,1444675,1443455,1443764,"cele"
"112568","WBGene00015722","V",7275791,7278472,1,7275791,7276150,1,1439936,1442617,1439936,1440295,"cele"
"112569","WBGene00015722","V",7275791,7278472,2,7276519,7276647,1,1439936,1442617,1440664,1440792,"cele"
"112570","WBGene00015722","V",7275791,7278472,3,7276693,7276795,1,1439936,1442617,1440838,1440940,"cele"
"112571","WBGene00015722","V",7275791,7278472,4,7276840,7276955,1,1439936,1442617,1440985,1441100,"cele"
"112572","WBGene00015722","V",7275791,7278472,5,7276997,7277207,1,1439936,1442617,1441142,1441352,"cele"
"112573","WBGene00015722","V",7275791,7278472,6,7277252,7277405,1,1439936,1442617,1441397,1441550,"cele"
"112574","WBGene00015722","V",7275791,7278472,7,7277802,7277946,1,1439936,1442617,1441947,1442091,"cele"
"112575","WBGene00015722","V",7275791,7278472,8,7277991,7278472,1,1439936,1442617,1442136,1442617,"cele"
"112576","WBGene00015723","V",7269731,7272787,1,7269731,7270054,1,1433876,1436932,1433876,1434199,"cele"
"112577","WBGene00015723","V",7269731,7272787,2,7270676,7270804,1,1433876,1436932,1434821,1434949,"cele"
"112578","WBGene00015723","V",7269731,7272787,3,7270853,7270955,1,1433876,1436932,1434998,1435100,"cele"
"112579","WBGene00015723","V",7269731,7272787,4,7271046,7271161,1,1433876,1436932,1435191,1435306,"cele"
"112580","WBGene00015723","V",7269731,7272787,5,7271225,7271589,1,1433876,1436932,1435370,1435734,"cele"
"112581","WBGene00015723","V",7269731,7272787,6,7271675,7271816,1,1433876,1436932,1435820,1435961,"cele"
"112582","WBGene00015723","V",7269731,7272787,7,7272323,7272787,1,1433876,1436932,1436468,1436932,"cele"
"112583","WBGene00015724","V",7266353,7268806,1,7266371,7266456,1,1430498,1432951,1430516,1430601,"cele"
"112584","WBGene00015724","V",7266353,7268806,2,7266524,7266838,1,1430498,1432951,1430669,1430983,"cele"
"112585","WBGene00015724","V",7266353,7268806,3,7266893,7266975,1,1430498,1432951,1431038,1431120,"cele"
"112586","WBGene00015724","V",7266353,7268806,1,7266353,7266456,1,1430498,1432951,1430498,1430601,"cele"
"112587","WBGene00015724","V",7266353,7268806,2,7266524,7266689,1,1430498,1432951,1430669,1430834,"cele"
"112588","WBGene00015724","V",7266353,7268806,3,7266927,7267142,1,1430498,1432951,1431072,1431287,"cele"
"112589","WBGene00015724","V",7266353,7268806,4,7267187,7267301,1,1430498,1432951,1431332,1431446,"cele"
"112590","WBGene00015724","V",7266353,7268806,5,7267346,7267447,1,1430498,1432951,1431491,1431592,"cele"
"112591","WBGene00015724","V",7266353,7268806,6,7267498,7267606,1,1430498,1432951,1431643,1431751,"cele"
"112592","WBGene00015724","V",7266353,7268806,7,7268338,7268474,1,1430498,1432951,1432483,1432619,"cele"
"112593","WBGene00015724","V",7266353,7268806,8,7268586,7268806,1,1430498,1432951,1432731,1432951,"cele"
"112594","WBGene00015725","V",7262565,7264148,1,7264054,7264148,-1,1426710,1428293,1428199,1428293,"cele"
"112595","WBGene00015725","V",7262565,7264148,2,7263843,7264015,-1,1426710,1428293,1427988,1428160,"cele"
"112596","WBGene00015725","V",7262565,7264148,3,7263355,7263474,-1,1426710,1428293,1427500,1427619,"cele"
"112597","WBGene00015725","V",7262565,7264148,4,7263237,7263305,-1,1426710,1428293,1427382,1427450,"cele"
"112598","WBGene00015725","V",7262565,7264148,5,7263054,7263195,-1,1426710,1428293,1427199,1427340,"cele"
"112599","WBGene00015725","V",7262565,7264148,6,7262565,7262967,-1,1426710,1428293,1426710,1427112,"cele"
"112600","WBGene00015726","V",7273831,7275087,1,7275027,7275087,-1,1437976,1439232,1439172,1439232,"cele"
"112601","WBGene00015726","V",7273831,7275087,2,7274751,7274983,-1,1437976,1439232,1438896,1439128,"cele"
"112602","WBGene00015726","V",7273831,7275087,3,7274587,7274706,-1,1437976,1439232,1438732,1438851,"cele"
"112603","WBGene00015726","V",7273831,7275087,4,7274473,7274544,-1,1437976,1439232,1438618,1438689,"cele"
"112604","WBGene00015726","V",7273831,7275087,5,7274286,7274427,-1,1437976,1439232,1438431,1438572,"cele"
"112605","WBGene00015726","V",7273831,7275087,6,7273831,7274241,-1,1437976,1439232,1437976,1438386,"cele"
"112723","WBGene00015741","V",7224078,7225204,1,7224078,7224368,1,1388223,1389349,1388223,1388513,"cele"
"112724","WBGene00015741","V",7224078,7225204,2,7224738,7224881,1,1388223,1389349,1388883,1389026,"cele"
"112725","WBGene00015741","V",7224078,7225204,3,7224930,7225204,1,1388223,1389349,1389075,1389349,"cele"
"112726","WBGene00015741","V",7224078,7225204,1,7224078,7224704,1,1388223,1389349,1388223,1388849,"cele"
"112727","WBGene00015742","V",7221473,7222156,1,7221473,7221571,1,1385618,1386301,1385618,1385716,"cele"
"112728","WBGene00015742","V",7221473,7222156,2,7221630,7221712,1,1385618,1386301,1385775,1385857,"cele"
"112729","WBGene00015742","V",7221473,7222156,3,7221762,7221964,1,1385618,1386301,1385907,1386109,"cele"
"112730","WBGene00015742","V",7221473,7222156,4,7222014,7222156,1,1385618,1386301,1386159,1386301,"cele"
"112731","WBGene00015743","V",7205626,7214903,1,7214547,7214903,-1,1369771,1379048,1378692,1379048,"cele"
"112732","WBGene00015743","V",7205626,7214903,2,7214045,7214493,-1,1369771,1379048,1378190,1378638,"cele"
"112733","WBGene00015743","V",7205626,7214903,3,7213172,7213338,-1,1369771,1379048,1377317,1377483,"cele"
"112734","WBGene00015743","V",7205626,7214903,4,7213004,7213119,-1,1369771,1379048,1377149,1377264,"cele"
"112735","WBGene00015743","V",7205626,7214903,5,7211250,7212167,-1,1369771,1379048,1375395,1376312,"cele"
"112736","WBGene00015743","V",7205626,7214903,6,7210604,7210880,-1,1369771,1379048,1374749,1375025,"cele"
"112737","WBGene00015743","V",7205626,7214903,7,7209916,7210167,-1,1369771,1379048,1374061,1374312,"cele"
"112738","WBGene00015743","V",7205626,7214903,8,7209322,7209867,-1,1369771,1379048,1373467,1374012,"cele"
"112739","WBGene00015743","V",7205626,7214903,9,7208979,7209269,-1,1369771,1379048,1373124,1373414,"cele"
"112740","WBGene00015743","V",7205626,7214903,10,7206765,7208925,-1,1369771,1379048,1370910,1373070,"cele"
"112741","WBGene00015743","V",7205626,7214903,11,7206068,7206717,-1,1369771,1379048,1370213,1370862,"cele"
"112742","WBGene00015743","V",7205626,7214903,12,7205626,7206014,-1,1369771,1379048,1369771,1370159,"cele"
"112743","WBGene00015744","V",7215010,7219088,1,7218806,7219088,-1,1379155,1383233,1382951,1383233,"cele"
"112744","WBGene00015744","V",7215010,7219088,2,7218104,7218173,-1,1379155,1383233,1382249,1382318,"cele"
"112745","WBGene00015744","V",7215010,7219088,3,7217651,7217857,-1,1379155,1383233,1381796,1382002,"cele"
"112746","WBGene00015744","V",7215010,7219088,4,7215010,7215145,-1,1379155,1383233,1379155,1379290,"cele"
"112747","WBGene00015745","V",7219054,7221039,1,7220845,7221039,-1,1383199,1385184,1384990,1385184,"cele"
"112748","WBGene00015745","V",7219054,7221039,2,7220652,7220790,-1,1383199,1385184,1384797,1384935,"cele"
"112749","WBGene00015745","V",7219054,7221039,3,7219899,7220601,-1,1383199,1385184,1384044,1384746,"cele"
"112750","WBGene00015745","V",7219054,7221039,4,7219357,7219705,-1,1383199,1385184,1383502,1383850,"cele"
"112751","WBGene00015745","V",7219054,7221039,5,7219054,7219300,-1,1383199,1385184,1383199,1383445,"cele"
"112752","WBGene00015746","V",7222049,7223279,1,7223138,7223252,-1,1386194,1387424,1387283,1387397,"cele"
"112753","WBGene00015746","V",7222049,7223279,2,7222867,7222938,-1,1386194,1387424,1387012,1387083,"cele"
"112754","WBGene00015746","V",7222049,7223279,3,7222049,7222817,-1,1386194,1387424,1386194,1386962,"cele"
"112755","WBGene00015746","V",7222049,7223279,1,7223138,7223279,-1,1386194,1387424,1387283,1387424,"cele"
"113464","WBGene00015857","V",8259316,8261315,1,8259316,8259491,1,2423461,2425460,2423461,2423636,"cele"
"113465","WBGene00015857","V",8259316,8261315,2,8259540,8260328,1,2423461,2425460,2423685,2424473,"cele"
"113466","WBGene00015857","V",8259316,8261315,3,8260375,8260512,1,2423461,2425460,2424520,2424657,"cele"
"113467","WBGene00015857","V",8259316,8261315,4,8261052,8261315,1,2423461,2425460,2425197,2425460,"cele"
"113468","WBGene00015858","V",8238959,8240021,1,8239944,8240021,-1,2403104,2404166,2404089,2404166,"cele"
"113469","WBGene00015858","V",8238959,8240021,2,8239416,8239894,-1,2403104,2404166,2403561,2404039,"cele"
"113470","WBGene00015858","V",8238959,8240021,3,8239258,8239372,-1,2403104,2404166,2403403,2403517,"cele"
"113471","WBGene00015858","V",8238959,8240021,4,8239104,8239208,-1,2403104,2404166,2403249,2403353,"cele"
"113472","WBGene00015858","V",8238959,8240021,5,8238959,8239061,-1,2403104,2404166,2403104,2403206,"cele"
"113473","WBGene00015859","V",8240928,8242898,1,8242789,8242898,-1,2405073,2407043,2406934,2407043,"cele"
"113474","WBGene00015859","V",8240928,8242898,2,8242407,8242662,-1,2405073,2407043,2406552,2406807,"cele"
"113475","WBGene00015859","V",8240928,8242898,3,8241593,8242023,-1,2405073,2407043,2405738,2406168,"cele"
"113476","WBGene00015859","V",8240928,8242898,4,8241486,8241546,-1,2405073,2407043,2405631,2405691,"cele"
"113477","WBGene00015859","V",8240928,8242898,5,8241319,8241442,-1,2405073,2407043,2405464,2405587,"cele"
"113478","WBGene00015859","V",8240928,8242898,6,8241142,8241249,-1,2405073,2407043,2405287,2405394,"cele"
"113479","WBGene00015859","V",8240928,8242898,7,8240928,8241099,-1,2405073,2407043,2405073,2405244,"cele"
"113480","WBGene00015860","V",8243709,8245400,1,8245143,8245400,-1,2407854,2409545,2409288,2409545,"cele"
"113481","WBGene00015860","V",8243709,8245400,2,8244815,8245082,-1,2407854,2409545,2408960,2409227,"cele"
"113482","WBGene00015860","V",8243709,8245400,3,8244340,8244770,-1,2407854,2409545,2408485,2408915,"cele"
"113483","WBGene00015860","V",8243709,8245400,4,8244231,8244291,-1,2407854,2409545,2408376,2408436,"cele"
"113484","WBGene00015860","V",8243709,8245400,5,8244056,8244179,-1,2407854,2409545,2408201,2408324,"cele"
"113485","WBGene00015860","V",8243709,8245400,6,8243902,8244009,-1,2407854,2409545,2408047,2408154,"cele"
"113486","WBGene00015860","V",8243709,8245400,7,8243709,8243857,-1,2407854,2409545,2407854,2408002,"cele"
"113487","WBGene00015861","V",8248123,8250289,1,8250224,8250289,-1,2412268,2414434,2414369,2414434,"cele"
"113488","WBGene00015861","V",8248123,8250289,2,8249859,8250010,-1,2412268,2414434,2414004,2414155,"cele"
"113489","WBGene00015861","V",8248123,8250289,3,8249473,8249794,-1,2412268,2414434,2413618,2413939,"cele"
"113490","WBGene00015861","V",8248123,8250289,4,8248907,8249142,-1,2412268,2414434,2413052,2413287,"cele"
"113491","WBGene00015861","V",8248123,8250289,5,8248457,8248595,-1,2412268,2414434,2412602,2412740,"cele"
"113492","WBGene00015861","V",8248123,8250289,6,8248123,8248409,-1,2412268,2414434,2412268,2412554,"cele"
"113493","WBGene00015863","V",8261390,8263566,1,8263443,8263566,-1,2425535,2427711,2427588,2427711,"cele"
"113494","WBGene00015863","V",8261390,8263566,2,8263163,8263323,-1,2425535,2427711,2427308,2427468,"cele"
"113495","WBGene00015863","V",8261390,8263566,3,8261390,8261538,-1,2425535,2427711,2425535,2425683,"cele"
"113496","WBGene00015864","V",8264241,8264663,1,8264241,8264436,1,2428386,2428808,2428386,2428581,"cele"
"113497","WBGene00015864","V",8264241,8264663,2,8264486,8264663,1,2428386,2428808,2428631,2428808,"cele"
"114200","WBGene00015958","V",7493880,7495289,1,7495154,7495289,-1,1658025,1659434,1659299,1659434,"cele"
"114201","WBGene00015958","V",7493880,7495289,2,7494891,7495110,-1,1658025,1659434,1659036,1659255,"cele"
"114202","WBGene00015958","V",7493880,7495289,3,7494445,7494654,-1,1658025,1659434,1658590,1658799,"cele"
"114203","WBGene00015958","V",7493880,7495289,4,7494291,7494392,-1,1658025,1659434,1658436,1658537,"cele"
"114204","WBGene00015958","V",7493880,7495289,5,7494143,7494247,-1,1658025,1659434,1658288,1658392,"cele"
"114205","WBGene00015958","V",7493880,7495289,6,7493880,7494092,-1,1658025,1659434,1658025,1658237,"cele"
"114206","WBGene00015959","V",7491875,7493024,1,7492885,7493024,-1,1656020,1657169,1657030,1657169,"cele"
"114207","WBGene00015959","V",7491875,7493024,2,7492610,7492829,-1,1656020,1657169,1656755,1656974,"cele"
"114208","WBGene00015959","V",7491875,7493024,3,7492344,7492550,-1,1656020,1657169,1656489,1656695,"cele"
"114209","WBGene00015959","V",7491875,7493024,4,7492202,7492297,-1,1656020,1657169,1656347,1656442,"cele"
"114210","WBGene00015959","V",7491875,7493024,5,7492047,7492151,-1,1656020,1657169,1656192,1656296,"cele"
"114211","WBGene00015959","V",7491875,7493024,6,7491875,7492003,-1,1656020,1657169,1656020,1656148,"cele"
"114212","WBGene00015960","V",7489134,7490440,1,7490319,7490440,-1,1653279,1654585,1654464,1654585,"cele"
"114213","WBGene00015960","V",7489134,7490440,2,7490080,7490275,-1,1653279,1654585,1654225,1654420,"cele"
"114214","WBGene00015960","V",7489134,7490440,3,7489618,7489827,-1,1653279,1654585,1653763,1653972,"cele"
"114215","WBGene00015960","V",7489134,7490440,4,7489468,7489569,-1,1653279,1654585,1653613,1653714,"cele"
"114216","WBGene00015960","V",7489134,7490440,5,7489318,7489422,-1,1653279,1654585,1653463,1653567,"cele"
"114217","WBGene00015960","V",7489134,7490440,6,7489134,7489265,-1,1653279,1654585,1653279,1653410,"cele"
"114218","WBGene00015961","V",7486131,7487618,1,7487490,7487618,-1,1650276,1651763,1651635,1651763,"cele"
"114219","WBGene00015961","V",7486131,7487618,2,7487226,7487445,-1,1650276,1651763,1651371,1651590,"cele"
"114220","WBGene00015961","V",7486131,7487618,3,7486721,7486930,-1,1650276,1651763,1650866,1651075,"cele"
"114221","WBGene00015961","V",7486131,7487618,4,7486469,7486570,-1,1650276,1651763,1650614,1650715,"cele"
"114222","WBGene00015961","V",7486131,7487618,5,7486325,7486426,-1,1650276,1651763,1650470,1650571,"cele"
"114223","WBGene00015961","V",7486131,7487618,6,7486131,7486278,-1,1650276,1651763,1650276,1650423,"cele"
"114224","WBGene00015962","V",7483316,7485100,1,7484979,7485100,-1,1647461,1649245,1649124,1649245,"cele"
"114225","WBGene00015962","V",7483316,7485100,2,7484715,7484934,-1,1647461,1649245,1648860,1649079,"cele"
"114226","WBGene00015962","V",7483316,7485100,3,7484280,7484489,-1,1647461,1649245,1648425,1648634,"cele"
"114227","WBGene00015962","V",7483316,7485100,4,7483702,7483803,-1,1647461,1649245,1647847,1647948,"cele"
"114228","WBGene00015962","V",7483316,7485100,5,7483558,7483659,-1,1647461,1649245,1647703,1647804,"cele"
"114229","WBGene00015962","V",7483316,7485100,6,7483316,7483511,-1,1647461,1649245,1647461,1647656,"cele"
"114230","WBGene00015963","V",7479217,7481049,1,7481008,7481049,-1,1643362,1645194,1645153,1645194,"cele"
"114231","WBGene00015963","V",7479217,7481049,2,7480781,7480933,-1,1643362,1645194,1644926,1645078,"cele"
"114232","WBGene00015963","V",7479217,7481049,3,7480637,7480723,-1,1643362,1645194,1644782,1644868,"cele"
"114233","WBGene00015963","V",7479217,7481049,4,7480412,7480591,-1,1643362,1645194,1644557,1644736,"cele"
"114234","WBGene00015963","V",7479217,7481049,5,7479633,7480181,-1,1643362,1645194,1643778,1644326,"cele"
"114235","WBGene00015963","V",7479217,7481049,6,7479217,7479588,-1,1643362,1645194,1643362,1643733,"cele"
"115199","WBGene00016044","V",9191617,9195877,1,9191617,9191896,1,3355762,3360022,3355762,3356041,"cele"
"115200","WBGene00016044","V",9191617,9195877,2,9192944,9193033,1,3355762,3360022,3357089,3357178,"cele"
"115201","WBGene00016044","V",9191617,9195877,3,9193886,9194012,1,3355762,3360022,3358031,3358157,"cele"
"115202","WBGene00016044","V",9191617,9195877,4,9194645,9194808,1,3355762,3360022,3358790,3358953,"cele"
"115203","WBGene00016044","V",9191617,9195877,5,9194995,9195222,1,3355762,3360022,3359140,3359367,"cele"
"115204","WBGene00016044","V",9191617,9195877,6,9195277,9195556,1,3355762,3360022,3359422,3359701,"cele"
"115205","WBGene00016044","V",9191617,9195877,7,9195604,9195877,1,3355762,3360022,3359749,3360022,"cele"
"115206","WBGene00016045","V",9175798,9177997,1,9175798,9175923,1,3339943,3342142,3339943,3340068,"cele"
"115207","WBGene00016045","V",9175798,9177997,2,9175979,9176161,1,3339943,3342142,3340124,3340306,"cele"
"115208","WBGene00016045","V",9175798,9177997,3,9176217,9176326,1,3339943,3342142,3340362,3340471,"cele"
"115209","WBGene00016045","V",9175798,9177997,4,9176703,9176792,1,3339943,3342142,3340848,3340937,"cele"
"115210","WBGene00016045","V",9175798,9177997,5,9176840,9177164,1,3339943,3342142,3340985,3341309,"cele"
"115211","WBGene00016045","V",9175798,9177997,6,9177213,9177501,1,3339943,3342142,3341358,3341646,"cele"
"115212","WBGene00016045","V",9175798,9177997,7,9177549,9177687,1,3339943,3342142,3341694,3341832,"cele"
"115213","WBGene00016045","V",9175798,9177997,8,9177734,9177997,1,3339943,3342142,3341879,3342142,"cele"
"115214","WBGene00016045","V",9175798,9177997,1,9175803,9175923,1,3339943,3342142,3339948,3340068,"cele"
"115215","WBGene00016045","V",9175798,9177997,3,9176217,9176792,1,3339943,3342142,3340362,3340937,"cele"
"115216","WBGene00016045","V",9175798,9177997,4,9176840,9177164,1,3339943,3342142,3340985,3341309,"cele"
"115217","WBGene00016045","V",9175798,9177997,5,9177213,9177501,1,3339943,3342142,3341358,3341646,"cele"
"115218","WBGene00016045","V",9175798,9177997,6,9177549,9177687,1,3339943,3342142,3341694,3341832,"cele"
"115219","WBGene00016045","V",9175798,9177997,7,9177734,9177832,1,3339943,3342142,3341879,3341977,"cele"
"115220","WBGene00016045","V",9175798,9177997,5,9176703,9176792,1,3339943,3342142,3340848,3340937,"cele"
"115221","WBGene00016045","V",9175798,9177997,6,9176840,9177164,1,3339943,3342142,3340985,3341309,"cele"
"115222","WBGene00016045","V",9175798,9177997,7,9177213,9177501,1,3339943,3342142,3341358,3341646,"cele"
"115223","WBGene00016045","V",9175798,9177997,8,9177549,9177687,1,3339943,3342142,3341694,3341832,"cele"
"115224","WBGene00016045","V",9175798,9177997,9,9177734,9177997,1,3339943,3342142,3341879,3342142,"cele"
"115225","WBGene00016045","V",9175798,9177997,4,9176420,9176602,1,3339943,3342142,3340565,3340747,"cele"
"115226","WBGene00016046","V",9195821,9197326,1,9197153,9197326,-1,3359966,3361471,3361298,3361471,"cele"
"115227","WBGene00016046","V",9195821,9197326,2,9196956,9197019,-1,3359966,3361471,3361101,3361164,"cele"
"115228","WBGene00016046","V",9195821,9197326,3,9196534,9196908,-1,3359966,3361471,3360679,3361053,"cele"
"115229","WBGene00016046","V",9195821,9197326,4,9196394,9196478,-1,3359966,3361471,3360539,3360623,"cele"
"115230","WBGene00016046","V",9195821,9197326,5,9195821,9196281,-1,3359966,3361471,3359966,3360426,"cele"
"115535","WBGene00016091","V",9045171,9046967,1,9045171,9045318,1,3209316,3211112,3209316,3209463,"cele"
"115536","WBGene00016091","V",9045171,9046967,2,9045374,9045448,1,3209316,3211112,3209519,3209593,"cele"
"115537","WBGene00016091","V",9045171,9046967,3,9045495,9045553,1,3209316,3211112,3209640,3209698,"cele"
"115538","WBGene00016091","V",9045171,9046967,4,9045711,9045862,1,3209316,3211112,3209856,3210007,"cele"
"115539","WBGene00016091","V",9045171,9046967,5,9045913,9046314,1,3209316,3211112,3210058,3210459,"cele"
"115540","WBGene00016091","V",9045171,9046967,6,9046362,9046456,1,3209316,3211112,3210507,3210601,"cele"
"115541","WBGene00016091","V",9045171,9046967,7,9046511,9046626,1,3209316,3211112,3210656,3210771,"cele"
"115542","WBGene00016091","V",9045171,9046967,8,9046673,9046967,1,3209316,3211112,3210818,3211112,"cele"
"115543","WBGene00016092","V",9041330,9043677,1,9041330,9041531,1,3205475,3207822,3205475,3205676,"cele"
"115544","WBGene00016092","V",9041330,9043677,2,9041577,9041693,1,3205475,3207822,3205722,3205838,"cele"
